user_id,event_date,model_id_1,model_name_1,model_name_2,model_id_2,product_name_1,product_name_2,Customer_ID,UID
6322135,20230106,66,HR-V G,Civic RS,25,HR-V,Civic,6322135,903618890
7173415,20220913,32,CR-V E,HR-V L,67,CR-V,HR-V,7173415,912567109
2097318,20231026,66,HR-V G,G,243,HR-V,CR-V,2097318,918968989
6541754,20220531,27,Civic E,Brio RS 2 màu,20,Civic,Brio,6541754,977289069
2905436,20201215,103,CR-V L,Civic E,27,CR-V,Civic,2905436,979087345
7412868,20230707,231,BR-V L,HR-V G,66,BR-V,HR-V,7412868,914777833
3407080,20210127,112,G,Civic G,26,City,Civic,3407080,903435840
6339113,20230507,28,L,G,112,City,City,6339113,907722686
880054,20231031,243,G,G,243,CR-V,CR-V,880054,937489292
3024953,20231222,243,G,L AWD,241,CR-V,CR-V,3024953,912151523
8889726,20230815,232,BR-V G,G,112,BR-V,City,8889726,973262040
3405643,20221024,191,HR-V RS,Civic RS,25,HR-V,Civic,3405643,966325721
5402825,20230102,66,HR-V G,G,112,HR-V,City,5402825,814453331
3426936,20230317,103,CR-V L,CR-V E,32,CR-V,CR-V,3426936,989256396
1701526,20231226,29,RS,Civic RS,25,City,Civic,1701526,961246179
8777843,20230928,29,RS,G,112,City,City,8777843,985945376
6493166,20230315,25,Civic RS,CR-V G,31,Civic,CR-V,6493166,977202860
7667105,20221209,112,G,L,28,City,City,7667105,373798009
538980,20221205,29,RS,G,112,City,City,538980,855138666
9186959,20231108,2,Accord,G,112,Accord,City,9186959,333988789
7373192,20230329,28,L,RS,29,City,City,7373192,965287957
8579587,20230801,29,RS,Civic E,27,City,Civic,8579587,901430886
6123528,20230818,26,Civic G,HR-V G,66,Civic,HR-V,6123528,989451592
7196681,20230923,232,BR-V G,HR-V G,66,BR-V,HR-V,7196681,988876115
3165503,20220623,191,HR-V RS,CR-V L,103,HR-V,CR-V,3165503,933618981
8867030,20230729,103,CR-V L,CR-V E,32,CR-V,CR-V,8867030,968581912
8579167,20230726,231,BR-V L,HR-V G,66,BR-V,HR-V,8579167,985436379
599759,20210414,27,Civic E,Civic RS,25,Civic,Civic,599759,939787999
5845243,20240113,112,G,L,28,City,City,5845243,961249295
513766,20220808,32,CR-V E,CR-V E,32,CR-V,CR-V,513766,904772979
8652247,20230730,32,CR-V E,BR-V G,232,CR-V,BR-V,8652247,935218279
6541857,20221009,32,CR-V E,CR-V E,32,CR-V,CR-V,6541857,903303203
7324690,20230302,198,Civic Type R,Civic Type R,198,Civic Type R,Civic Type R,7324690,941431975
7197757,20220916,28,L,G,112,City,City,7197757,912922347
4537730,20221223,66,HR-V G,Civic E,27,HR-V,Civic,4537730,917745581
4361909,20220924,67,HR-V L,Civic RS,25,HR-V,Civic,4361909,934435662
9605442,20240110,232,BR-V G,Civic G,26,BR-V,Civic,9605442,982593032
1023750,20230125,26,Civic G,Civic E,27,Civic,Civic,1023750,903433706
6210313,20220501,2,Accord,CR-V E,32,Accord,CR-V,6210313,989094667
2843005,20230218,28,L,RS,29,City,City,2843005,912324223
1058376,20200916,66,HR-V G,HR-V L,67,HR-V,HR-V,1058376,934871155
411037,20210321,17,Brio G,G,112,Brio,City,411037,937979670
7380388,20230309,29,RS,Civic E,27,City,Civic,7380388,909184569
6123528,20220810,17,Brio G,RS,29,Brio,City,6123528,989451592
511961,20210505,67,HR-V L,CR-V LSE (Phiên Bản Đặc Biệt),135,HR-V,CR-V,511961,0
903550,20231028,66,HR-V G,G,243,HR-V,CR-V,903550,939595068
5746912,20230806,31,CR-V G,G,112,CR-V,City,5746912,375883988
5376776,20230807,112,G,RS,29,City,City,5376776,929012212
23137,20220716,29,RS,L,28,City,City,23137,983300285
8652247,20230730,191,HR-V RS,CR-V E,32,HR-V,CR-V,8652247,935218279
1023750,20230129,67,HR-V L,CR-V L,103,HR-V,CR-V,1023750,903433706
2693120,20231031,242,L,Civic G,26,CR-V,Civic,2693120,913136527
5746912,20230806,27,Civic E,L,28,Civic,City,5746912,375883988
3405643,20230323,66,HR-V G,CR-V E,32,HR-V,CR-V,3405643,966325721
3365702,20220712,67,HR-V L,Civic RS,25,HR-V,Civic,3365702,987111033
3407080,20210127,112,G,CR-V L,103,City,CR-V,3407080,903435840
3407080,20210127,66,HR-V G,CR-V L,103,HR-V,CR-V,3407080,903435840
3477353,20220619,2,Accord,Civic RS,25,Accord,Civic,3477353,909266383
5902685,20220522,25,Civic RS,Accord,2,Civic,Accord,5902685,797850987
53773,20230731,28,L,HR-V RS,191,City,HR-V,53773,794577915
1023750,20230729,27,Civic E,Accord,2,Civic,Accord,1023750,903433706
3370834,20230114,198,Civic Type R,Civic RS,25,Civic Type R,Civic,3370834,919294018
1579785,20220716,29,RS,L,28,City,City,1579785,335563346
2869342,20230714,231,BR-V L,BR-V G,232,BR-V,BR-V,2869342,983382798
9211201,20231003,2,Accord,CR-V LSE (Phiên Bản Đặc Biệt),135,Accord,CR-V,9211201,913334489
2210,20220415,20,Brio RS 2 màu,Brio RS,18,Brio,Brio,2210,886901888
3279,20231016,232,BR-V G,BR-V L,231,BR-V,BR-V,3279,935213999
9033292,20230908,28,L,RS,29,City,City,9033292,988624996
5599942,20220927,32,CR-V E,HR-V RS,191,CR-V,HR-V,5599942,989662383
739681,20231124,29,RS,HR-V G,66,City,HR-V,739681,932013305
1591002,20230819,66,HR-V G,HR-V G,66,HR-V,HR-V,1591002,834919818
6185368,20220516,17,Brio G,Brio G,17,Brio,Brio,6185368,837630704
12047,20230105,28,L,HR-V G,66,City,HR-V,12047,915626966
6581174,20221123,32,CR-V E,CR-V L,103,CR-V,CR-V,6581174,914036868
3664706,20210323,2,Accord,Civic E,27,Accord,Civic,3664706,982267798
5080214,20230813,112,G,RS,29,City,City,5080214,987515666
2249,20220418,2,Accord,Brio G,17,Accord,Brio,2249,912862326
3848401,20221215,191,HR-V RS,HR-V RS,191,HR-V,HR-V,3848401,972018998
7150514,20230203,66,HR-V G,HR-V RS,191,HR-V,HR-V,7150514,985689361
6721718,20221120,191,HR-V RS,Civic RS,25,HR-V,Civic,6721718,989162467
25882,20220730,103,CR-V L,HR-V RS,191,CR-V,HR-V,25882,906750611
7353336,20221017,67,HR-V L,CR-V L,103,HR-V,CR-V,7353336,397360099
5385056,20220812,27,Civic E,Accord,2,Civic,Accord,5385056,905699958
5384135,20221219,191,HR-V RS,HR-V RS,191,HR-V,HR-V,5384135,976892605
10615,20221219,66,HR-V G,L,28,HR-V,City,10615,983313922
188433,20231212,112,G,L,28,City,City,188433,907676768
7857404,20230110,32,CR-V E,HR-V G,66,CR-V,HR-V,7857404,984958199
8896069,20230803,232,BR-V G,HR-V G,66,BR-V,HR-V,8896069,826466266
1601098,20221216,112,G,RS,29,City,City,1601098,985007934
426449,20220208,18,Brio RS,Brio G,17,Brio,Brio,426449,961692469
7147000,20230730,25,Civic RS,BR-V G,232,Civic,BR-V,7147000,982767672
7839776,20230131,66,HR-V G,CR-V L,103,HR-V,CR-V,7839776,909916916
2974453,20221217,25,Civic RS,Civic G,26,Civic,Civic,2974453,918831519
4364788,20210507,25,Civic RS,Civic E,27,Civic,Civic,4364788,935905536
422836,20230716,112,G,HR-V RS,191,City,HR-V,422836,969996464
1592829,20200713,25,Civic RS,Civic G,26,Civic,Civic,1592829,907633998
5902685,20220522,25,Civic RS,CR-V L,103,Civic,CR-V,5902685,797850987
1065023,20231216,29,RS,Civic RS,25,City,Civic,1065023,963638496
8053161,20231128,240,e HEV RS,Civic RS,25,CR-V,Civic,8053161,386457986
42568,20210503,66,HR-V G,HR-V G,66,HR-V,HR-V,42568,975360089
8713,20230404,26,Civic G,Civic E,27,Civic,Civic,8713,909799122
8021062,20230826,231,BR-V L,BR-V G,232,BR-V,BR-V,8021062,339094145
6295153,20221025,135,CR-V LSE (Phiên Bản Đặc Biệt),HR-V RS,191,CR-V,HR-V,6295153,913613296
4499603,20220901,112,G,RS,29,City,City,4499603,935686268
3377666,20230320,66,HR-V G,HR-V RS,191,HR-V,HR-V,3377666,944117191
1153736,20220928,26,Civic G,Civic E,27,Civic,Civic,1153736,949316771
8172644,20230821,112,G,BR-V G,232,City,BR-V,8172644,978654512
58687,20201224,18,Brio RS,Brio RS,18,Brio,Brio,58687,979506996
7412868,20230604,26,Civic G,G,112,Civic,City,7412868,914777833
7667105,20221209,112,G,RS,29,City,City,7667105,373798009
8986650,20230910,26,Civic G,Civic E,27,Civic,Civic,8986650,939028888
3624,20231108,243,G,BR-V G,232,CR-V,BR-V,3624,964519686
7596676,20221226,66,HR-V G,HR-V L,67,HR-V,HR-V,7596676,918304998
188027,20221217,66,HR-V G,HR-V RS,191,HR-V,HR-V,188027,9164557
8164756,20230319,103,CR-V L,HR-V L,67,CR-V,HR-V,8164756,936991155
7467696,20230716,28,L,G,112,City,City,7467696,976979699
7467696,20230716,28,L,RS,29,City,City,7467696,976979699
2655888,20220821,28,L,HR-V RS,191,City,HR-V,2655888,937877968
3862094,20221215,27,Civic E,Civic E,27,Civic,Civic,3862094,905514915
1130489,20230920,232,BR-V G,BR-V L,231,BR-V,BR-V,1130489,939091559
6098470,20220922,112,G,Civic E,27,City,Civic,6098470,907480606
3489255,20230312,198,Civic Type R,CR-V L,103,Civic Type R,CR-V,3489255,984833119
3558272,20220421,135,CR-V LSE (Phiên Bản Đặc Biệt),CR-V LSE (Phiên Bản Đặc Biệt),135,CR-V,CR-V,3558272,905012207
161223,20230930,66,HR-V G,HR-V RS,191,HR-V,HR-V,161223,966175561
8235370,20230330,2,Accord,Civic RS,25,Accord,Civic,8235370,976777667
1933059,20240113,29,RS,Civic RS,25,City,Civic,1933059,974042052
8063427,20230409,66,HR-V G,RS,29,HR-V,City,8063427,933999657
6282106,20231111,2,Accord,G,112,Accord,City,6282106,767634754
6486324,20230110,112,G,CR-V E,32,City,CR-V,6486324,918750044
7936104,20230118,135,CR-V LSE (Phiên Bản Đặc Biệt),CR-V E,32,CR-V,CR-V,7936104,977520777
1042573,20221003,32,CR-V E,HR-V L,67,CR-V,HR-V,1042573,913495078
9239215,20231026,243,G,HR-V L,67,CR-V,HR-V,9239215,762608888
7667105,20221207,198,Civic Type R,Civic E,27,Civic Type R,Civic,7667105,373798009
5107306,20221107,27,Civic E,Civic G,26,Civic,Civic,5107306,941440397
6493166,20220820,29,RS,Civic E,27,City,Civic,6493166,977202860
538980,20221030,25,Civic RS,Civic E,27,Civic,Civic,538980,855138666
3868234,20210308,103,CR-V L,HR-V L,67,CR-V,HR-V,3868234,913573280
814366,20230316,67,HR-V L,Civic RS,25,HR-V,Civic,814366,962079000
7128764,20230108,67,HR-V L,RS,29,HR-V,City,7128764,969013989
5069843,20230809,112,G,G,112,City,City,5069843,862261089
8164756,20230308,103,CR-V L,HR-V L,67,CR-V,HR-V,8164756,936991155
6520393,20220715,103,CR-V L,CR-V LSE (Phiên Bản Đặc Biệt),135,CR-V,CR-V,6520393,908979115
4373116,20210626,112,G,RS,29,City,City,4373116,917021992
3563456,20221107,27,Civic E,CR-V E,32,Civic,CR-V,3563456,983591074
7196681,20231201,66,HR-V G,BR-V G,232,HR-V,BR-V,7196681,988876115
7196681,20231201,243,G,BR-V G,232,CR-V,BR-V,7196681,988876115
7412868,20230604,27,Civic E,G,112,Civic,City,7412868,914777833
6599823,20221005,67,HR-V L,HR-V RS,191,HR-V,HR-V,6599823,396369526
3893593,20230819,198,Civic Type R,Civic E,27,Civic Type R,Civic,3893593,377788468
1470666,20230708,232,BR-V G,CR-V E,32,BR-V,CR-V,1470666,903375870
9605442,20231204,243,G,Civic E,27,CR-V,Civic,9605442,982593032
42568,20220720,67,HR-V L,HR-V RS,191,HR-V,HR-V,42568,975360089
63343,20221217,66,HR-V G,HR-V G,66,HR-V,HR-V,63343,912576160
538980,20220821,27,Civic E,Civic G,26,Civic,Civic,538980,855138666
6206868,20230318,26,Civic G,Civic RS,25,Civic,Civic,6206868,789047555
6056089,20220222,135,CR-V LSE (Phiên Bản Đặc Biệt),CR-V LSE (Phiên Bản Đặc Biệt),135,CR-V,CR-V,6056089,904685929
8296209,20230425,66,HR-V G,HR-V RS,191,HR-V,HR-V,8296209,988414408
3489255,20210719,135,CR-V LSE (Phiên Bản Đặc Biệt),CR-V E,32,CR-V,CR-V,3489255,984833119
9358944,20231109,241,L AWD,G,243,CR-V,CR-V,9358944,969828739
9204463,20231206,112,G,RS,29,City,City,9204463,986056577
7282690,20231206,231,BR-V L,RS,29,BR-V,City,7282690,868549655
2036494,20220531,25,Civic RS,Civic E,27,Civic,Civic,2036494,888553546
8832076,20230809,29,RS,HR-V RS,191,City,HR-V,8832076,974394981
2249,20220418,2,Accord,G,112,Accord,City,2249,912862326
5728603,20240120,66,HR-V G,HR-V RS,191,HR-V,HR-V,5728603,939972288
3313300,20230205,198,Civic Type R,Civic E,27,Civic Type R,Civic,3313300,973947334
4619880,20230216,29,RS,L,28,City,City,4619880,933550669
7412868,20221222,2,Accord,CR-V E,32,Accord,CR-V,7412868,914777833
7620751,20221128,112,G,Civic E,27,City,Civic,7620751,702773627
1321164,20221216,66,HR-V G,HR-V L,67,HR-V,HR-V,1321164,914255045
3365702,20221126,198,Civic Type R,Civic E,27,Civic Type R,Civic,3365702,987111033
1356971,20230421,198,Civic Type R,Accord,2,Civic Type R,Accord,1356971,979866476
61744,20220717,25,Civic RS,HR-V L,67,Civic,HR-V,61744,392476714
2210,20220418,27,Civic E,Accord,2,Civic,Accord,2210,886901888
6735454,20220701,103,CR-V L,CR-V LSE (Phiên Bản Đặc Biệt),135,CR-V,CR-V,6735454,914888307
7470227,20230627,191,HR-V RS,CR-V LSE (Phiên Bản Đặc Biệt),135,HR-V,CR-V,7470227,987568485
7373192,20230317,66,HR-V G,HR-V RS,191,HR-V,HR-V,7373192,965287957
1181859,20221118,27,Civic E,Civic RS,25,Civic,Civic,1181859,913503224
6370786,20220428,29,RS,L,28,City,City,6370786,899089942
8581,20200909,67,HR-V L,Civic G,26,HR-V,Civic,8581,918427948
8262552,20230409,191,HR-V RS,Civic E,27,HR-V,Civic,8262552,914066660
2210,20220418,2,Accord,Accord,2,Accord,Accord,2210,886901888
45838,20221002,112,G,G,112,City,City,45838,905565607
6339113,20230502,112,G,RS,29,City,City,6339113,907722686
2723450,20210322,103,CR-V L,G,112,CR-V,City,2723450,938888807
1841474,20230116,66,HR-V G,RS,29,HR-V,City,1841474,912760279
8764823,20230726,29,RS,Civic E,27,City,Civic,8764823,939387713
4619880,20230216,29,RS,G,112,City,City,4619880,933550669
42568,20210503,28,L,Brio G,17,City,Brio,42568,975360089
950865,20231013,232,BR-V G,BR-V G,232,BR-V,BR-V,950865,977498824
4495356,20231123,66,HR-V G,HR-V G,66,HR-V,HR-V,4495356,971043379
3991911,20210322,112,G,G,112,City,City,3991911,913672989
398643,20231213,240,e HEV RS,e HEV RS,240,CR-V,CR-V,398643,976622288
8122359,20231017,31,CR-V G,CR-V G,31,CR-V,CR-V,8122359,988807818
1176048,20230120,2,Accord,Civic RS,25,Accord,Civic,1176048,979717956
6098470,20230310,28,L,G,112,City,City,6098470,907480606
1047643,20230127,191,HR-V RS,Civic RS,25,HR-V,Civic,1047643,907775527
6339113,20230812,26,Civic G,Civic E,27,Civic,Civic,6339113,907722686
610221,20220926,2,Accord,Accord,2,Accord,Accord,610221,915357388
8712285,20230819,66,HR-V G,CR-V E,32,HR-V,CR-V,8712285,987333665
8303711,20230614,66,HR-V G,G,112,HR-V,City,8303711,987210794
3554866,20220816,191,HR-V RS,HR-V L,67,HR-V,HR-V,3554866,989009596
4184972,20230905,66,HR-V G,BR-V G,232,HR-V,BR-V,4184972,903766010
3732876,20210224,29,RS,CR-V L,103,City,CR-V,3732876,982365518
747939,20201011,27,Civic E,City G,29,Civic,City,747939,1694689858
1323425,20200731,28,City L,Civic RS,25,City,Civic,1323425,974665839
610221,20221010,25,Civic RS,CR-V LSE (Phiên Bản Đặc Biệt),135,Civic,CR-V,610221,915357388
4079344,20220803,67,HR-V L,RS,29,HR-V,City,4079344,989222862
7316131,20230903,28,L,RS,29,City,City,7316131,978085289
2210,20220616,67,HR-V L,Civic RS,25,HR-V,Civic,2210,886901888
1885911,20200905,28,City L,City G,29,City,City,1885911,356104736
6556928,20220711,135,CR-V LSE (Phiên Bản Đặc Biệt),Civic G,26,CR-V,Civic,6556928,985454031
38147,20230613,25,Civic RS,Civic G,26,Civic,Civic,38147,948001999
6493166,20230315,26,Civic G,HR-V RS,191,Civic,HR-V,6493166,977202860
7467696,20230720,29,RS,Civic E,27,City,Civic,7467696,976979699
3787239,20230225,32,CR-V E,CR-V E,32,CR-V,CR-V,3787239,384696533
7329479,20221010,27,Civic E,RS,29,Civic,City,7329479,934577691
745882,20230705,103,CR-V L,CR-V LSE (Phiên Bản Đặc Biệt),135,CR-V,CR-V,745882,843633333
4702371,20230118,66,HR-V G,G,112,HR-V,City,4702371,968780213
6245634,20230916,28,L,RS,29,City,City,6245634,933730168
6185368,20220517,112,G,Brio G,17,City,Brio,6185368,837630704
8176279,20230308,29,RS,Civic E,27,City,Civic,8176279,911541997
6123528,20220422,31,CR-V G,HR-V L,67,CR-V,HR-V,6123528,989451592
3407080,20210127,20,Brio RS 2 màu,Accord,2,Brio,Accord,3407080,903435840
4934263,20230427,32,CR-V E,CR-V E,32,CR-V,CR-V,4934263,973387222
8603989,20231009,25,Civic RS,G,112,Civic,City,8603989,922222032
2655888,20220821,112,G,Civic E,27,City,Civic,2655888,937877968
3171978,20230706,32,CR-V E,CR-V LSE (Phiên Bản Đặc Biệt),135,CR-V,CR-V,3171978,916818464
4842008,20230303,66,HR-V G,HR-V G,66,HR-V,HR-V,4842008,986255098
9502527,20231125,66,HR-V G,G,243,HR-V,CR-V,9502527,978867536
7373192,20230616,67,HR-V L,HR-V RS,191,HR-V,HR-V,7373192,965287957
5598719,20220817,67,HR-V L,CR-V L,103,HR-V,CR-V,5598719,918996611
4419947,20220903,112,G,L,28,City,City,4419947,963854833
6599823,20220614,28,L,G,112,City,City,6599823,396369526
8445868,20230623,112,G,Civic Type R,198,City,Civic Type R,8445868,902902039
7667105,20221207,67,HR-V L,L,28,HR-V,City,7667105,373798009
6186649,20230916,66,HR-V G,RS,29,HR-V,City,6186649,974142165
2201369,20201004,103,CR-V L,City L,28,CR-V,City,2201369,916024145
6046012,20220325,28,L,RS,29,City,City,6046012,933522059
5159055,20211028,29,RS,Civic G,26,City,Civic,5159055,973916801
6926725,20220927,27,Civic E,HR-V L,67,Civic,HR-V,6926725,914966692
1023750,20230405,32,CR-V E,CR-V E,32,CR-V,CR-V,1023750,903433706
610221,20221011,112,G,Civic G,26,City,Civic,610221,915357388
45838,20230130,27,Civic E,Civic E,27,Civic,Civic,45838,905565607
7196681,20230919,232,BR-V G,BR-V G,232,BR-V,BR-V,7196681,988876115
9211201,20230930,198,Civic Type R,CR-V LSE (Phiên Bản Đặc Biệt),135,Civic Type R,CR-V,9211201,913334489
136192,20231126,2,Accord,Civic Type R,198,Accord,Civic Type R,136192,914656969
1051361,20230909,66,HR-V G,HR-V G,66,HR-V,HR-V,1051361,917291929
5155964,20220318,29,RS,Accord,2,City,Accord,5155964,399396209
8100018,20230323,28,L,RS,29,City,City,8100018,975662722
8075895,20230218,112,G,L,28,City,City,8075895,969322443
5671548,20230707,112,G,L,28,City,City,5671548,964930828
8777619,20240103,29,RS,Civic RS,25,City,Civic,8777619,937067894
1153736,20220927,27,Civic E,Civic RS,25,Civic,Civic,1153736,949316771
3440,20220915,67,HR-V L,HR-V L,67,HR-V,HR-V,3440,977280898
6376558,20230830,2,Accord,CR-V L,103,Accord,CR-V,6376558,983611924
714711,20210402,103,CR-V L,HR-V L,67,CR-V,HR-V,714711,963637658
1093512,20220624,112,G,L,28,City,City,1093512,981744128
7316131,20230903,28,L,G,112,City,City,7316131,978085289
1171277,20240204,243,G,L,242,CR-V,CR-V,1171277,933018264
2853538,20230815,198,Civic Type R,Civic RS,25,Civic Type R,Civic,2853538,973928949
4667064,20231017,112,G,G,112,City,City,4667064,906606436
4674982,20220613,28,L,G,112,City,City,4674982,905931177
9239215,20231026,243,G,HR-V RS,191,CR-V,HR-V,9239215,762608888
820153,20220812,27,Civic E,Civic E,27,Civic,Civic,820153,345333345
2784856,20230301,191,HR-V RS,Civic RS,25,HR-V,Civic,2784856,918628985
7842760,20231030,242,L,HR-V G,66,CR-V,HR-V,7842760,913501155
8262552,20230802,67,HR-V L,RS,29,HR-V,City,8262552,914066660
2445502,20230705,135,CR-V LSE (Phiên Bản Đặc Biệt),BR-V G,232,CR-V,BR-V,2445502,916349686
7667105,20221208,32,CR-V E,CR-V LSE (Phiên Bản Đặc Biệt),135,CR-V,CR-V,7667105,373798009
7667105,20221208,112,G,Civic E,27,City,Civic,7667105,373798009
610221,20221208,198,Civic Type R,Civic E,27,Civic Type R,Civic,610221,915357388
8599599,20230615,66,HR-V G,CR-V G,31,HR-V,CR-V,8599599,843318566
7087,20220510,103,CR-V L,CR-V E,32,CR-V,CR-V,7087,938652925
9211201,20230930,135,CR-V LSE (Phiên Bản Đặc Biệt),CR-V G,31,CR-V,CR-V,9211201,913334489
1026082,20220429,26,Civic G,Civic RS,25,Civic,Civic,1026082,935568279
9204463,20231206,112,G,G,112,City,City,9204463,986056577
1323425,20200731,29,City G,Civic E,27,City,Civic,1323425,974665839
7930800,20230307,25,Civic RS,CR-V LSE (Phiên Bản Đặc Biệt),135,Civic,CR-V,7930800,939114824
9864064,20240121,191,HR-V RS,HR-V G,66,HR-V,HR-V,9864064,902768962
5746912,20230811,66,HR-V G,Civic Type R,198,HR-V,Civic Type R,5746912,375883988
6245634,20230916,112,G,G,112,City,City,6245634,933730168
6617823,20220702,191,HR-V RS,G,112,HR-V,City,6617823,982002780
1094419,20220419,32,CR-V E,CR-V E,32,CR-V,CR-V,1094419,982432919
7467696,20230611,135,CR-V LSE (Phiên Bản Đặc Biệt),CR-V LSE (Phiên Bản Đặc Biệt),135,CR-V,CR-V,7467696,976979699
6123528,20221102,32,CR-V E,CR-V E,32,CR-V,CR-V,6123528,989451592
2210,20201225,31,CR-V G,CR-V G,31,CR-V,CR-V,2210,886901888
2878952,20230320,112,G,G,112,City,City,2878952,904040802
7667105,20221207,2,Accord,CR-V G,31,Accord,CR-V,7667105,373798009
10000576,20240116,29,RS,Civic E,27,City,Civic,10000576,946322220
2361252,20220529,31,CR-V G,Accord,2,CR-V,Accord,2361252,916502625
7467696,20230716,112,G,RS,29,City,City,7467696,976979699
6715176,20221006,28,L,RS,29,City,City,6715176,986665353
8024249,20230507,25,Civic RS,RS,29,Civic,City,8024249,763554468
6737081,20240120,242,L,HR-V RS,191,CR-V,HR-V,6737081,949867171
3236262,20210505,26,Civic G,HR-V L,67,Civic,HR-V,3236262,395180950
660799,20221001,135,CR-V LSE (Phiên Bản Đặc Biệt),G,112,CR-V,City,660799,981673686
8426549,20231121,2,Accord,Civic RS,25,Accord,Civic,8426549,966668102
8283252,20230426,31,CR-V G,HR-V G,66,CR-V,HR-V,8283252,985704265
8526933,20230606,112,G,CR-V L,103,City,CR-V,8526933,366199586
5885939,20220812,29,RS,Brio G,17,City,Brio,5885939,962259623
1094419,20230923,103,CR-V L,CR-V G,31,CR-V,CR-V,1094419,982432919
9611959,20231204,66,HR-V G,G,112,HR-V,City,9611959,936014986
1545405,20230716,232,BR-V G,HR-V RS,191,BR-V,HR-V,1545405,886892626
4266178,20231009,2,Accord,G,112,Accord,City,4266178,979689180
1023750,20230204,67,HR-V L,Civic G,26,HR-V,Civic,1023750,903433706
1626658,20220614,27,Civic E,Civic RS,25,Civic,Civic,1626658,357460256
3991911,20210422,27,Civic E,Civic G,26,Civic,Civic,3991911,913672989
6057279,20220227,29,RS,RS,29,City,City,6057279,335592223
7798160,20230309,2,Accord,RS,29,Accord,City,7798160,979272588
2732726,20230503,27,Civic E,Civic Type R,198,Civic,Civic Type R,2732726,914712373
1914801,20220926,27,Civic E,Civic E,27,Civic,Civic,1914801,972234420
6520393,20220710,32,CR-V E,CR-V L,103,CR-V,CR-V,6520393,908979115
6048167,20220727,112,G,RS,29,City,City,6048167,982408866
4365640,20221221,66,HR-V G,HR-V RS,191,HR-V,HR-V,4365640,988753866
4190093,20210410,18,Brio RS,L,28,Brio,City,4190093,847999978
58687,20230106,191,HR-V RS,HR-V L,67,HR-V,HR-V,58687,979506996
2478300,20220930,67,HR-V L,CR-V E,32,HR-V,CR-V,2478300,918244197
1434974,20231027,243,G,L AWD,241,CR-V,CR-V,1434974,934113026
1837858,20210412,112,G,L,28,City,City,1837858,966451825
22334,20231122,241,L AWD,L,242,CR-V,CR-V,22334,989868788
8330314,20230413,112,G,CR-V G,31,City,CR-V,8330314,934954481
2288967,20230608,135,CR-V LSE (Phiên Bản Đặc Biệt),HR-V RS,191,CR-V,HR-V,2288967,902618696
2183339,20230206,135,CR-V LSE (Phiên Bản Đặc Biệt),Accord,2,CR-V,Accord,2183339,986086699
2850116,20220203,27,Civic E,Civic G,26,Civic,Civic,2850116,935349559
741757,20221212,2,Accord,HR-V L,67,Accord,HR-V,741757,913445448
2210,20220416,17,Brio G,Brio G,17,Brio,Brio,2210,886901888
6046012,20220325,28,L,L,28,City,City,6046012,933522059
8050822,20230215,191,HR-V RS,RS,29,HR-V,City,8050822,905472672
8501104,20240123,67,HR-V L,L,28,HR-V,City,8501104,964022785
8283252,20230515,112,G,G,112,City,City,8283252,985704265
5908,20230908,232,BR-V G,G,112,BR-V,City,5908,907112346
3664706,20210515,2,Accord,CR-V E,32,Accord,CR-V,3664706,982267798
7373192,20230329,112,G,RS,29,City,City,7373192,965287957
8303711,20230625,29,RS,G,112,City,City,8303711,987210794
6493166,20220820,32,CR-V E,CR-V E,32,CR-V,CR-V,6493166,977202860
7470227,20230102,112,G,HR-V RS,191,City,HR-V,7470227,987568485
6848527,20220730,32,CR-V E,CR-V L,103,CR-V,CR-V,6848527,983854054
1759630,20200811,25,Civic RS,Brio G,17,Civic,Brio,1759630,917232955
7150514,20231211,112,G,HR-V RS,191,City,HR-V,7150514,985689361
6123528,20231025,240,e:HEV RS,G,243,CR-V,CR-V,6123528,989451592
6123528,20231025,243,G,G,243,CR-V,CR-V,6123528,989451592
2715511,20231025,243,G,L AWD,241,CR-V,CR-V,2715511,982121405
8077844,20230524,29,RS,Civic RS,25,City,Civic,8077844,987683595
210626,20221008,25,Civic RS,Accord,2,Civic,Accord,210626,903914592
3657621,20230731,112,G,G,112,City,City,3657621,973224779
701823,20230623,2,Accord,Civic RS,25,Accord,Civic,701823,933528365
4627431,20230416,31,CR-V G,L,28,CR-V,City,4627431,906015264
477154,20220924,31,CR-V G,CR-V LSE (Phiên Bản Đặc Biệt),135,CR-V,CR-V,477154,917637272
8063427,20230409,2,Accord,G,112,Accord,City,8063427,933999657
1039169,20240103,66,HR-V G,HR-V RS,191,HR-V,HR-V,1039169,384937914
22334,20230321,103,CR-V L,CR-V G,31,CR-V,CR-V,22334,989868788
411037,20210131,26,Civic G,City RS,29,Civic,City,411037,937979670
3952046,20221129,198,Civic Type R,Civic E,27,Civic Type R,Civic,3952046,375677986
176092,20230802,232,BR-V G,G,112,BR-V,City,176092,965610336
610221,20221011,27,Civic E,G,112,Civic,City,610221,915357388
587355,20230318,27,Civic E,Civic Type R,198,Civic,Civic Type R,587355,987016555
6220850,20220829,20,Brio RS 2 màu,Civic E,27,Brio,Civic,6220850,977170772
2306182,20201008,2,Accord,CR-V E,32,Accord,CR-V,2306182,902718686
5366561,20211129,67,HR-V L,HR-V G,66,HR-V,HR-V,5366561,917981981
8514253,20230530,29,RS,Civic RS,25,City,Civic,8514253,966384069
2843005,20230218,28,L,G,112,City,City,2843005,912324223
